"APPLICATION_ID","DEALER_ID","APP_DATE","REQUESTED_AMOUNT","REQUESTED_TERM","CREDIT_TIER","DECISION"
"APP-D919C276C3F9","D4471","2026-04-16",41400,72,"Prime","Declined"
"APP-596C5E0A9C7E","D4471","2026-04-16",45600,84,"Prime","Booked"
"APP-E32B2400C2EB","D4471","2026-04-16",46600,72,"Prime","Booked"
"APP-1E72E83A7614","D4471","2026-04-16",50900,72,"Prime","Declined"
"APP-BA13F07629AE","D4471","2026-04-16",43900,48,"Near_Prime","Declined"
"APP-BB1D5D639687","D4471","2026-04-16",49300,72,"Prime","Booked"
"APP-679DDB20350E","D4471","2026-04-16",46000,84,"Near_Prime","Booked"
"APP-552A79D3EEEE","D4471","2026-04-16",45200,60,"Prime","Approved"
"APP-66BEC9FAF760","D4471","2026-04-17",48700,84,"Prime","Declined"
"APP-86A065DB7A93","D4471","2026-04-17",50400,72,"Subprime","Booked"
"APP-EF7ACF94F5B9","D4471","2026-04-17",37800,72,"Prime","Approved"
"APP-85B4D9866977","D4471","2026-04-17",45200,48,"Prime","Booked"
"APP-1661A93872FC","D4471","2026-04-17",34500,60,"Subprime","Approved"
"APP-9E5B7428242E","D4471","2026-04-17",44600,72,"Subprime","Booked"
"APP-ECD5019DC0B1","D4471","2026-04-17",32400,48,"Prime","Declined"
"APP-7FDEB7B90F85","D4471","2026-04-17",43600,72,"Near_Prime","Booked"
"APP-7FD12945E12F","D4471","2026-04-17",47600,72,"Near_Prime","Booked"
"APP-D272FDC4A1EE","D4471","2026-04-18",39900,60,"Prime","Booked"
"APP-303BBA7CFF45","D4471","2026-04-18",37900,72,"Prime","Declined"
"APP-E2E885DEA6F6","D4471","2026-04-18",45900,48,"Prime","Booked"
"APP-87FB5341DF09","D4471","2026-04-18",41000,60,"Subprime","Booked"
"APP-AF6DA55E6D06","D4471","2026-04-18",38800,84,"Prime","Booked"
"APP-39A5B19B1AF8","D4471","2026-04-18",42300,72,"Prime","Approved"
"APP-56F808BC73A9","D4471","2026-04-19",51000,72,"Prime","Approved"
"APP-397E9E891C7C","D4471","2026-04-19",44200,72,"Prime","Declined"
"APP-8C1FCB3030AC","D4471","2026-04-19",34400,84,"Prime","Approved"
"APP-9A3DF598079F","D4471","2026-04-19",53000,84,"Prime","Declined"
"APP-0D4D72957866","D4471","2026-04-19",45600,72,"Near_Prime","Booked"
"APP-548D4ADA7B24","D4471","2026-04-20",45800,72,"Subprime","Approved"
"APP-07AEF8C1909E","D4471","2026-04-20",40600,60,"Prime","Booked"
"APP-3FBA56D2BE7A","D4471","2026-04-20",54800,84,"Prime","Booked"
"APP-4296650B5355","D4471","2026-04-20",39900,84,"Subprime","Approved"
"APP-22101BFFE8C2","D4471","2026-04-20",48800,72,"Prime","Declined"
"APP-83E8B38A1E76","D4471","2026-04-20",32400,60,"Prime","Approved"
"APP-2831AF23CEBA","D4471","2026-04-20",48100,72,"Prime","Approved"
"APP-909A5661DB2B","D4471","2026-04-20",37200,60,"Prime","Approved"
"APP-7EA3CD46B87D","D4471","2026-04-21",41400,48,"Near_Prime","Declined"
"APP-7FEA80D66197","D4471","2026-04-21",45000,84,"Near_Prime","Booked"
"APP-10C8CEA9884C","D4471","2026-04-21",43100,72,"Prime","Approved"
"APP-F9B897C09A4E","D4471","2026-04-21",40200,72,"Near_Prime","Approved"
"APP-FD273673A6F7","D4471","2026-04-21",34500,60,"Subprime","Booked"
"APP-8D63E4536775","D4471","2026-04-21",51600,84,"Near_Prime","Booked"
"APP-FDE82EB9E063","D4471","2026-04-21",45800,72,"Prime","Declined"
"APP-3FBE86B67C47","D4471","2026-04-21",51900,72,"Prime","Approved"
"APP-8090B404D825","D4471","2026-04-22",54300,60,"Prime","Booked"
"APP-F754A150E2DB","D4471","2026-04-22",42300,72,"Prime","Approved"
"APP-AC1968AB1156","D4471","2026-04-22",45500,72,"Prime","Approved"
"APP-4360D21E4C75","D4471","2026-04-22",42400,84,"Subprime","Declined"
"APP-0C570541B83F","D4471","2026-04-22",50500,84,"Prime","Booked"
"APP-AA980E9F9483","D4471","2026-04-22",35900,48,"Prime","Declined"
"APP-01B8B69A0B77","D4471","2026-04-22",34800,72,"Subprime","Declined"
"APP-4170FE9D099E","D4471","2026-04-22",43300,72,"Prime","Declined"
"APP-F29F09E14147","D4471","2026-04-22",42500,72,"Near_Prime","Booked"
"APP-F679F56E7AA8","D4471","2026-04-22",49600,60,"Prime","Booked"
"APP-43B5A508F543","D4471","2026-04-22",54600,72,"Prime","Approved"
"APP-CBB0A106A905","D4471","2026-04-23",41900,72,"Prime","Booked"
"APP-F8439905E536","D4471","2026-04-23",32500,72,"Subprime","Declined"
"APP-17934A3CD134","D4471","2026-04-23",40400,60,"Prime","Booked"
"APP-C74F36D8FC51","D4471","2026-04-23",38000,84,"Prime","Booked"
"APP-993F57980AD7","D4471","2026-04-23",48200,72,"Near_Prime","Booked"
"APP-9B9A18B584DE","D4471","2026-04-23",43700,72,"Subprime","Approved"
"APP-17767DA6FBC3","D4471","2026-04-23",43600,72,"Near_Prime","Approved"
"APP-44DFCBBF664E","D4471","2026-04-23",41600,72,"Prime","Declined"
"APP-3876C48043BA","D4471","2026-04-23",45600,72,"Prime","Booked"
"APP-74D4DDEA7D4A","D4471","2026-04-23",54000,84,"Prime","Booked"
"APP-D7815C549EF2","D4471","2026-04-23",42700,72,"Near_Prime","Booked"
"APP-885BBE2588DE","D4471","2026-04-24",48300,84,"Prime","Booked"
"APP-FF2C2BDFD628","D4471","2026-04-24",49600,84,"Prime","Booked"
"APP-4A49D0B98BB8","D4471","2026-04-24",36000,48,"Near_Prime","Declined"
"APP-D35C63E4BE98","D4471","2026-04-24",35700,72,"Prime","Declined"
"APP-A31DEB7AB84C","D4471","2026-04-24",37600,72,"Prime","Booked"
"APP-04C546A90687","D4471","2026-04-24",54200,84,"Prime","Declined"
"APP-35D2E60C67FE","D4471","2026-04-24",46400,72,"Subprime","Declined"
"APP-353C8087CCC0","D4471","2026-04-24",38000,84,"Prime","Declined"
"APP-29559C4316AA","D4471","2026-04-24",47600,84,"Prime","Booked"
"APP-567B903CA11D","D4471","2026-04-25",45900,84,"Prime","Approved"
"APP-C6A592AD69BC","D4471","2026-04-25",41300,84,"Near_Prime","Booked"
"APP-8728AC468D07","D4471","2026-04-25",38100,72,"Near_Prime","Booked"
"APP-90CAF1686A83","D4471","2026-04-25",49600,60,"Prime","Approved"
"APP-FA85521C28EC","D4471","2026-04-25",38600,72,"Subprime","Approved"
"APP-EE8112F9879F","D4471","2026-04-25",34600,72,"Prime","Declined"
"APP-14A056180F52","D4471","2026-04-26",45300,72,"Subprime","Approved"
"APP-9847218C9187","D4471","2026-04-26",51200,84,"Prime","Declined"
"APP-DAEA619AA99A","D4471","2026-04-26",45100,84,"Prime","Declined"
"APP-493E4BF8D80D","D4471","2026-04-26",40400,60,"Prime","Booked"
"APP-9BBF51CAF157","D4471","2026-04-26",28800,84,"Subprime","Declined"
"APP-B081F3FED84F","D4471","2026-04-27",43400,60,"Prime","Booked"
"APP-D94CFE3DEA70","D4471","2026-04-27",45100,72,"Prime","Declined"
"APP-BBD249EF594F","D4471","2026-04-27",41100,72,"Prime","Approved"
"APP-4B1EDDD00C98","D4471","2026-04-27",47300,60,"Prime","Approved"
"APP-EE44815C5F36","D4471","2026-04-27",39500,60,"Prime","Declined"
"APP-3006AA8A7B0E","D4471","2026-04-27",41300,72,"Prime","Declined"
"APP-1D05FF498942","D4471","2026-04-27",41300,72,"Near_Prime","Declined"
"APP-DF7D7C36231E","D4471","2026-04-28",38000,72,"Prime","Approved"
"APP-BCFF0AEA47AA","D4471","2026-04-28",47200,72,"Near_Prime","Approved"
"APP-9D8E8D948360","D4471","2026-04-28",34500,84,"Prime","Approved"
"APP-221F88948E33","D4471","2026-04-28",51200,60,"Near_Prime","Declined"
"APP-585624F6A4ED","D4471","2026-04-28",44400,72,"Prime","Declined"
"APP-F97897CDC44A","D4471","2026-04-28",39700,84,"Prime","Booked"
"APP-0BBDD2601A68","D4471","2026-04-28",40700,48,"Near_Prime","Approved"
"APP-0DA2F3F06CED","D4471","2026-04-28",37100,84,"Subprime","Booked"
"APP-CB6B3EF519F3","D4471","2026-04-28",50700,60,"Prime","Booked"
"APP-1BF062E6C216","D4471","2026-04-28",41900,72,"Subprime","Booked"
"APP-814850BA5EC3","D4471","2026-04-29",47300,60,"Prime","Declined"
"APP-BF1D801242BA","D4471","2026-04-29",49900,72,"Prime","Approved"
"APP-0BC6E3C55537","D4471","2026-04-29",45500,72,"Prime","Booked"
"APP-51DB653639BC","D4471","2026-04-29",44100,60,"Prime","Declined"
"APP-1BBB971A0245","D4471","2026-04-29",46000,48,"Prime","Approved"
"APP-5E87E2B16EA3","D4471","2026-04-29",49600,60,"Prime","Declined"
"APP-DCFD263080E6","D4471","2026-04-29",35500,84,"Prime","Declined"
"APP-0BCDDEDDA9C7","D4471","2026-04-29",38600,48,"Prime","Approved"
"APP-80A8A3F31373","D4471","2026-04-30",43300,60,"Prime","Declined"
"APP-70D7318DD8D4","D4471","2026-04-30",36200,84,"Prime","Booked"
"APP-B443944DC7E4","D4471","2026-04-30",44000,72,"Near_Prime","Booked"
"APP-E9C0DECAFE2F","D4471","2026-04-30",49900,84,"Prime","Approved"
"APP-FC5056498701","D4471","2026-04-30",42200,72,"Prime","Approved"
"APP-EC7DBF64D18B","D4471","2026-04-30",46900,72,"Prime","Declined"
"APP-92EA49678591","D4471","2026-04-30",46800,60,"Prime","Declined"
"APP-96848CC2570F","D4471","2026-04-30",40900,48,"Prime","Declined"
"APP-5FF8C6D5C559","D4471","2026-04-30",45800,84,"Prime","Booked"
"APP-1E0301FD5751","D4471","2026-04-30",37900,72,"Prime","Booked"
"APP-E23BD45FADF1","D4471","2026-05-01",34000,60,"Subprime","Declined"
"APP-50E21681E6DF","D4471","2026-05-01",41100,60,"Prime","Declined"
"APP-AD9CB7C1FF7A","D4471","2026-05-01",42500,84,"Near_Prime","Booked"
"APP-6044B80B0FD8","D4471","2026-05-01",32900,60,"Subprime","Booked"
"APP-8609509CA7DD","D4471","2026-05-01",48600,72,"Prime","Approved"
"APP-B0C85F83B9BB","D4471","2026-05-01",44300,60,"Prime","Declined"
"APP-868ABD68DA0E","D4471","2026-05-01",43700,72,"Prime","Booked"
"APP-69C46C5E3EB7","D4471","2026-05-01",41700,60,"Subprime","Booked"
"APP-7AABF8CB9A16","D4471","2026-05-01",49600,60,"Prime","Declined"
"APP-0C49F8B4A239","D4471","2026-05-01",33300,84,"Prime","Declined"
"APP-47D6FC223E21","D4471","2026-05-02",43000,72,"Subprime","Booked"
"APP-72C1FFBFA537","D4471","2026-05-02",40200,72,"Prime","Declined"
"APP-C7E0BAA99312","D4471","2026-05-02",48500,72,"Subprime","Approved"
"APP-A97A748B1EFC","D4471","2026-05-02",42300,72,"Prime","Booked"
"APP-64CF6CF00E4C","D4471","2026-05-02",39300,84,"Prime","Declined"
"APP-69BFA534878F","D4471","2026-05-03",53200,72,"Prime","Approved"
"APP-D669B3E5E2A8","D4471","2026-05-03",48500,84,"Prime","Declined"
"APP-C5BB57E56610","D4471","2026-05-03",35500,72,"Subprime","Declined"
"APP-DD954BF86E71","D4471","2026-05-03",47800,72,"Near_Prime","Declined"
"APP-69794F0C6CDB","D4471","2026-05-03",41300,72,"Prime","Declined"
"APP-73E8DC7C81D8","D4471","2026-05-03",41800,72,"Prime","Booked"
"APP-3A7DD3AA6FC3","D4471","2026-05-04",54900,72,"Near_Prime","Booked"
"APP-73D1A0806D15","D4471","2026-05-04",35400,72,"Near_Prime","Declined"
"APP-BC5E089853B9","D4471","2026-05-04",43100,48,"Prime","Approved"
"APP-9DABAE4F2114","D4471","2026-05-04",45100,60,"Prime","Declined"
"APP-53675AFC4247","D4471","2026-05-04",40300,48,"Prime","Approved"
"APP-AD82C8ECFC07","D4471","2026-05-04",41700,72,"Prime","Approved"
"APP-14F734CB1D93","D4471","2026-05-04",40900,60,"Prime","Declined"
"APP-22EC7AB25303","D4471","2026-05-04",38800,72,"Subprime","Approved"
"APP-2945D2689453","D4471","2026-05-05",33200,72,"Subprime","Approved"
"APP-E5A4BDD6D482","D4471","2026-05-05",31500,72,"Near_Prime","Booked"
"APP-65925D4C7977","D4471","2026-05-05",40400,48,"Prime","Booked"
"APP-75012F31A286","D4471","2026-05-05",40400,72,"Prime","Booked"
"APP-A3AC15436393","D4471","2026-05-05",57000,60,"Prime","Booked"
"APP-BC961A69C42B","D4471","2026-05-05",42600,84,"Subprime","Booked"
"APP-16B408A82E29","D4471","2026-05-05",46400,84,"Prime","Declined"
"APP-13B4B3D0513A","D4471","2026-05-05",47600,72,"Near_Prime","Booked"
"APP-72AF882FE80E","D4471","2026-05-05",39100,84,"Prime","Declined"
"APP-99D81B3F4BF7","D4471","2026-05-06",37800,84,"Subprime","Declined"
"APP-4AF89DC420EB","D4471","2026-05-06",40300,60,"Prime","Booked"
"APP-78E9CD9F1C74","D4471","2026-05-06",54800,72,"Prime","Approved"
"APP-3B0DE8460FAF","D4471","2026-05-06",52200,84,"Near_Prime","Booked"
"APP-AE3A2DFCDE09","D4471","2026-05-06",39300,72,"Prime","Declined"
"APP-E683B82246D9","D4471","2026-05-06",45600,48,"Prime","Declined"
"APP-31E2F5FBE77D","D4471","2026-05-06",40700,72,"Prime","Declined"
"APP-F21111E6BCB7","D4471","2026-05-06",49800,72,"Near_Prime","Declined"
"APP-13018CCC76F2","D4471","2026-05-07",49400,72,"Prime","Declined"
"APP-1C8827BFE323","D4471","2026-05-07",42700,84,"Prime","Declined"
"APP-5C2533349B03","D4471","2026-05-07",52600,72,"Prime","Approved"
"APP-1AF3B42922DE","D4471","2026-05-07",42600,60,"Near_Prime","Booked"
"APP-6038160C49A6","D4471","2026-05-07",38000,72,"Prime","Booked"
"APP-51DB37928829","D4471","2026-05-07",29700,72,"Prime","Declined"
"APP-ED6A655820CF","D4471","2026-05-07",47500,84,"Near_Prime","Approved"
"APP-B9E821C7984C","D4471","2026-05-07",43100,60,"Prime","Booked"
"APP-1E5E01D92B66","D4471","2026-05-07",41900,72,"Prime","Declined"
"APP-7108D113E44C","D4471","2026-05-07",43600,84,"Prime","Declined"
"APP-07FE6C2B43E8","D4471","2026-05-07",34000,84,"Subprime","Approved"
"APP-2C67278FA94D","D4471","2026-05-07",44400,84,"Prime","Approved"
"APP-C1002AE8B85A","D4471","2026-05-08",38300,60,"Prime","Declined"
"APP-3239BF8825C5","D4471","2026-05-08",50600,60,"Prime","Approved"
"APP-9A9941994238","D4471","2026-05-08",50800,48,"Prime","Approved"
"APP-05C04B783873","D4471","2026-05-08",42700,72,"Near_Prime","Declined"
"APP-9EC916D003A7","D4471","2026-05-08",47300,60,"Prime","Approved"
"APP-382A9D275A1F","D4471","2026-05-08",34900,60,"Near_Prime","Declined"
"APP-DF803340E593","D4471","2026-05-08",46100,60,"Prime","Declined"
"APP-AC54F10D6BC3","D4471","2026-05-08",42500,72,"Prime","Declined"
"APP-D8C53D5590BE","D4471","2026-05-08",35300,60,"Subprime","Declined"
"APP-2E653C243B0E","D4471","2026-05-09",48300,60,"Prime","Booked"
"APP-70ACEAC7A241","D4471","2026-05-09",29100,84,"Prime","Declined"
"APP-82B3BC9E9ABB","D4471","2026-05-09",41900,84,"Near_Prime","Booked"
"APP-13440D006CAC","D4471","2026-05-09",29500,72,"Prime","Declined"
"APP-32A63CA6123F","D4471","2026-05-10",33500,72,"Near_Prime","Booked"
"APP-CC840AC5C736","D4471","2026-05-10",37000,60,"Subprime","Booked"
"APP-00B90378BEAF","D4471","2026-05-10",40700,72,"Subprime","Booked"
"APP-CC7828212B91","D4471","2026-05-10",41500,84,"Subprime","Booked"
"APP-DBB0AC146A6B","D4471","2026-05-10",32300,60,"Prime","Declined"
"APP-CFF0FAEA6653","D4471","2026-05-11",30800,84,"Subprime","Declined"
"APP-2C321C589D62","D4471","2026-05-11",42600,72,"Subprime","Declined"
"APP-EAA0A01172FE","D4471","2026-05-11",47200,72,"Prime","Booked"
"APP-B3C32439EDC5","D4471","2026-05-11",45700,84,"Prime","Approved"
"APP-EDE8F4D2B769","D4471","2026-05-11",58500,72,"Prime","Declined"
"APP-4936126114B9","D4471","2026-05-11",41100,84,"Near_Prime","Booked"
"APP-5818B3C59B20","D4471","2026-05-11",36800,72,"Subprime","Declined"
"APP-0801A1E41A01","D4471","2026-05-11",37800,72,"Prime","Declined"
"APP-56D5A4C449F5","D4471","2026-05-11",35800,84,"Prime","Approved"
"APP-C5F898158486","D4471","2026-05-12",36300,84,"Prime","Declined"
"APP-B8300563CE06","D4471","2026-05-12",32200,60,"Subprime","Booked"
"APP-950450045A79","D4471","2026-05-12",33500,60,"Prime","Declined"
"APP-6D8A47F7EC48","D4471","2026-05-12",49200,84,"Near_Prime","Declined"
"APP-DCA4CDBFD8F3","D4471","2026-05-12",48600,72,"Near_Prime","Approved"
"APP-10E9772693DB","D4471","2026-05-12",44900,60,"Prime","Booked"
"APP-7F228C4E025A","D4471","2026-05-12",46100,60,"Prime","Declined"
"APP-3BEFDD0B35B4","D4471","2026-05-12",45500,84,"Near_Prime","Approved"
"APP-9D5D480641F1","D4471","2026-05-12",36300,72,"Prime","Booked"
"APP-EB6BFB910FFB","D4471","2026-05-13",48400,60,"Prime","Booked"
"APP-E72FCFE26A6D","D4471","2026-05-13",55500,84,"Prime","Approved"
"APP-28C57B2B7D0D","D4471","2026-05-13",40200,72,"Near_Prime","Declined"
"APP-9EDA4B4AAF88","D4471","2026-05-13",47300,72,"Prime","Declined"
"APP-1F8B0F385432","D4471","2026-05-13",45400,72,"Subprime","Declined"
"APP-219A527BCEEB","D4471","2026-05-13",49000,84,"Prime","Booked"
"APP-360ABE34E897","D4471","2026-05-13",38800,60,"Prime","Approved"
"APP-4953AA1790F0","D4471","2026-05-13",38300,72,"Subprime","Declined"
"APP-CA9A142FF86B","D4471","2026-05-13",37900,60,"Subprime","Approved"
"APP-37585C02D717","D4471","2026-05-14",33700,72,"Subprime","Booked"
"APP-3D43E3E6F40E","D4471","2026-05-14",45000,60,"Prime","Approved"
"APP-15947C39C2C9","D4471","2026-05-14",40700,72,"Subprime","Approved"
"APP-876D708B62DA","D4471","2026-05-14",49100,60,"Near_Prime","Approved"
"APP-769BA1B0F0B3","D4471","2026-05-14",50700,48,"Prime","Declined"
"APP-012ADA2E9BCE","D4471","2026-05-14",52100,72,"Prime","Approved"
"APP-3E53068B32F9","D4471","2026-05-14",47600,72,"Prime","Booked"
"APP-C00DC584E0FC","D4471","2026-05-14",55000,72,"Prime","Booked"
"APP-48DC89F4E4FE","D4471","2026-05-14",44000,72,"Prime","Approved"
"APP-26FD1BACFBA3","D4471","2026-05-14",41600,60,"Near_Prime","Declined"
"APP-A8283D44AC52","D4471","2026-05-14",48900,72,"Near_Prime","Declined"
"APP-08330C2F0B8C","D4471","2026-05-15",53700,72,"Prime","Declined"
"APP-D3E4B125420F","D4471","2026-05-15",49700,48,"Prime","Approved"
"APP-A4824011AC0E","D4471","2026-05-15",34200,48,"Subprime","Declined"
"APP-9104C68E9D5A","D4471","2026-05-15",35100,72,"Prime","Booked"
"APP-C710197F18E5","D4471","2026-05-15",40000,84,"Subprime","Booked"
"APP-197984DE1A26","D4471","2026-05-15",43500,84,"Prime","Booked"
"APP-8E503A85028C","D4471","2026-05-15",44400,60,"Prime","Approved"
"APP-D4BED12214BF","D4471","2026-05-15",34800,72,"Prime","Declined"
"APP-1B73FA2450AA","D4471","2026-05-15",46700,60,"Prime","Declined"
"APP-7564E21B5822","D4471","2026-05-15",44000,72,"Prime","Approved"
"APP-1C086CC823A7","D4471","2026-05-16",30300,72,"Subprime","Declined"
"APP-D39B1942E19A","D4471","2026-05-16",46700,84,"Prime","Booked"
"APP-736B4E93FD7D","D4471","2026-05-16",35900,60,"Subprime","Approved"
"APP-B617FFAD4C68","D4471","2026-05-16",51200,72,"Prime","Approved"
"APP-5B51B75A5D36","D4471","2026-05-16",43300,72,"Subprime","Declined"
"APP-4E852541FCC3","D4471","2026-05-16",44200,60,"Subprime","Booked"
"APP-814467BF69BE","D4471","2026-05-16",46500,60,"Prime","Declined"
"APP-457F82FB79F3","D4471","2026-05-17",39200,48,"Prime","Booked"
"APP-934C4A68C54B","D4471","2026-05-17",46200,72,"Prime","Approved"
"APP-06E34728C65C","D4471","2026-05-17",46400,60,"Near_Prime","Booked"
"APP-AC830E873C44","D4471","2026-05-17",49100,84,"Near_Prime","Declined"
"APP-C970FDE6CDAB","D4471","2026-05-17",44600,72,"Prime","Declined"
"APP-30CBF7F3E014","D4471","2026-05-17",35300,72,"Subprime","Approved"
"APP-AC94D2602920","D4471","2026-05-18",47700,84,"Prime","Approved"
"APP-F1ED009224EB","D4471","2026-05-18",44800,60,"Prime","Declined"
"APP-5582DBB30FDD","D4471","2026-05-18",36700,72,"Near_Prime","Approved"
"APP-F52E83CBD0A8","D4471","2026-05-18",55500,72,"Prime","Declined"
"APP-1AD8CC0A2C17","D4471","2026-05-18",39100,72,"Near_Prime","Approved"
"APP-A0C15F424C66","D4471","2026-05-18",44500,60,"Near_Prime","Declined"
"APP-28B33AE4B406","D4471","2026-05-18",36000,60,"Prime","Approved"
"APP-A71FF9B7C41D","D4471","2026-05-18",36800,72,"Near_Prime","Declined"
"APP-422FA6619F4C","D4471","2026-05-18",32100,84,"Near_Prime","Booked"
"APP-E98B8C3DC896","D4471","2026-05-18",51700,72,"Prime","Approved"
"APP-4B7FE9BF07A4","D4471","2026-05-18",30500,60,"Prime","Declined"
"APP-9EE4E7432C96","D4471","2026-05-18",47200,60,"Near_Prime","Booked"
"APP-D77DB27D54B0","D4471","2026-05-19",33500,84,"Subprime","Declined"
"APP-A3757AAA1704","D4471","2026-05-19",35800,72,"Prime","Approved"
"APP-3147082C2EDE","D4471","2026-05-19",35400,84,"Near_Prime","Booked"
"APP-52840D14EA35","D4471","2026-05-19",40000,84,"Prime","Declined"
"APP-4C0CD3B8E14A","D4471","2026-05-19",35100,72,"Subprime","Booked"
"APP-099E10D76663","D4471","2026-05-19",43500,84,"Near_Prime","Approved"
"APP-1294627B25B7","D4471","2026-05-19",32200,72,"Prime","Approved"
"APP-A402EB57EAE0","D4471","2026-05-19",48600,84,"Near_Prime","Booked"
"APP-BF6C5433CC97","D4471","2026-05-19",42600,48,"Near_Prime","Declined"
"APP-D24727FDF501","D4471","2026-05-19",36700,72,"Prime","Booked"
"APP-DD4ABC7730DF","D4471","2026-05-19",56900,72,"Prime","Booked"
"APP-EB61329B8030","D4471","2026-05-20",35400,60,"Subprime","Booked"
"APP-A7F4D0DA4017","D4471","2026-05-20",32300,72,"Subprime","Approved"
"APP-B836400D7910","D4471","2026-05-20",34700,72,"Prime","Booked"
"APP-E5253EF3547E","D4471","2026-05-20",41400,72,"Prime","Booked"
"APP-2108E5A5376E","D4471","2026-05-20",46900,84,"Prime","Booked"
"APP-81D4F2A4A7A6","D4471","2026-05-20",41500,72,"Prime","Declined"
"APP-24C43FB2B159","D4471","2026-05-20",47600,72,"Prime","Approved"
"APP-D88048B1F851","D4471","2026-05-20",40500,60,"Near_Prime","Declined"
"APP-91CD12C8CF4F","D4471","2026-05-20",40100,72,"Subprime","Approved"
"APP-4DE86D7AD75D","D4471","2026-05-20",37600,60,"Prime","Booked"
"APP-898F78F8865B","D4471","2026-05-20",42400,60,"Prime","Booked"
"APP-46C9AB7EAF32","D4471","2026-05-20",39400,60,"Prime","Declined"
"APP-21237B37317B","D4471","2026-05-21",41900,72,"Subprime","Approved"
"APP-214180797FC9","D4471","2026-05-21",42300,48,"Near_Prime","Declined"
"APP-22B48B16185C","D4471","2026-05-21",34100,48,"Prime","Declined"
"APP-DD8A96A99AE7","D4471","2026-05-21",50800,84,"Prime","Booked"
"APP-2268FDBEB4C6","D4471","2026-05-21",33700,60,"Subprime","Booked"
"APP-36438A66EDD9","D4471","2026-05-21",39900,72,"Prime","Declined"
"APP-B6B162AB731D","D4471","2026-05-21",49200,72,"Prime","Booked"
"APP-1FF269EFF384","D4471","2026-05-21",39300,72,"Near_Prime","Approved"
"APP-EA0A6C284E99","D4471","2026-05-21",48000,84,"Prime","Declined"
"APP-CDC7FF12CA12","D4471","2026-05-22",47600,60,"Prime","Approved"
"APP-6E61CA40DC14","D4471","2026-05-22",54700,72,"Prime","Declined"
"APP-5D5AEC3BF1F1","D4471","2026-05-22",38600,60,"Prime","Approved"
"APP-8FF0363E0295","D4471","2026-05-22",34800,72,"Subprime","Declined"
"APP-413C38DA274A","D4471","2026-05-22",48700,72,"Prime","Declined"
"APP-E83E0C999790","D4471","2026-05-22",43800,84,"Prime","Approved"
"APP-57F1BD6F226F","D4471","2026-05-22",45300,60,"Prime","Booked"
